id,sku,Name,isActive,description,stockQuantity,purchasePrice,salePrice,categories,images,attrKey-1,attrValue-1,attrKey-2,attrValue-2,attrKey-3,attrValue-3,attrKey-4,attrValue-4,attrKey-5,attrValue-5
48,MH03-XL-Green,Bruno Compete Hoodie-XL-Green,TRUE,"Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.  Full zip black hoodie pullover.  Adjustable drawstring hood.  Ribbed cuffs/waistband.  Kangaroo pocket.  Machine wash/dry.",37,$63.00,$69.30,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,Size,XL,Color,Green,,,,,,
49,MH03,Bruno Compete Hoodie,TRUE,"Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.  Full zip black hoodie pullover.  Adjustable drawstring hood.  Ribbed cuffs/waistband.  Kangaroo pocket.  Machine wash/dry.",11,$63.00,$74.34,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",Size,XS|S|M|L|XL,Color,Black|Blue|Green,,,,,,
50,MH04-XS-Green,Frankie  Sweatshirt-XS-Green,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,85,$60.00,$67.80,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",Size,XS,Color,Green,,,,,,
51,MH04-XS-White,Frankie  Sweatshirt-XS-White,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,87,$60.00,$70.80,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,Size,XS,Color,White,,,,,,
52,MH04-XS-Yellow,Frankie  Sweatshirt-XS-Yellow,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,67,$60.00,$69.60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,Size,XS,Color,Yellow,,,,,,
53,MH04-S-Green,Frankie  Sweatshirt-S-Green,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,98,$60.00,$66.60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",Size,S,Color,Green,,,,,,
54,MH04-S-White,Frankie  Sweatshirt-S-White,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,23,$60.00,$67.20,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,Size,S,Color,White,,,,,,
55,MH04-S-Yellow,Frankie  Sweatshirt-S-Yellow,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,44,$60.00,$71.40,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,Size,S,Color,Yellow,,,,,,
56,MH04-M-Green,Frankie  Sweatshirt-M-Green,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,11,$60.00,$70.20,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",Size,M,Color,Green,,,,,,
57,MH04-M-White,Frankie  Sweatshirt-M-White,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,32,$60.00,$67.80,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,Size,M,Color,White,,,,,,
58,MH04-M-Yellow,Frankie  Sweatshirt-M-Yellow,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,94,$60.00,$66.00,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,Size,M,Color,Yellow,,,,,,
59,MH04-L-Green,Frankie  Sweatshirt-L-Green,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,31,$60.00,$69.00,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",Size,L,Color,Green,,,,,,
60,MH04-L-White,Frankie  Sweatshirt-L-White,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,86,$60.00,$70.20,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,Size,L,Color,White,,,,,,
61,MH04-L-Yellow,Frankie  Sweatshirt-L-Yellow,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,50,$60.00,$69.60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,Size,L,Color,Yellow,,,,,,
62,MH04-XL-Green,Frankie  Sweatshirt-XL-Green,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,4,$60.00,$67.20,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",Size,XL,Color,Green,,,,,,
63,MH04-XL-White,Frankie  Sweatshirt-XL-White,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,29,$60.00,$69.60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,Size,XL,Color,White,,,,,,
64,MH04-XL-Yellow,Frankie  Sweatshirt-XL-Yellow,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,97,$60.00,$71.40,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,Size,XL,Color,Yellow,,,,,,
65,MH04,Frankie  Sweatshirt,TRUE,The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.  Light green crewneck sweatshirt. Hand pockets. Relaxed fit. Machine wash/dry.,93,$60.00,$67.20,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",Size,XS|S|M|L|XL,Color,Green|White|Yellow,,,,,,
66,MH05-XS-Green,Hollister Backyard Sweatshirt-XS-Green,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",67,$52.00,$61.36,Clothing>Men>Tops>Hoodies & Sweatshirts,http://eimages.valtim.com/acme-images/product/m/h/mh05-green_main.jpg,Size,XS,Color,Green,,,,,,
67,MH05-XS-Red,Hollister Backyard Sweatshirt-XS-Red,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",82,$52.00,$60.84,Clothing>Men>Tops>Hoodies & Sweatshirts,http://eimages.valtim.com/acme-images/product/m/h/mh05-red_main.jpg,Size,XS,Color,Red,,,,,,
68,MH05-XS-White,Hollister Backyard Sweatshirt-XS-White,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",37,$52.00,$60.32,Clothing>Men>Tops>Hoodies & Sweatshirts,"http://eimages.valtim.com/acme-images/product/m/h/mh05-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh05-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh05-white_back.jpg",Size,XS,Color,White,,,,,,
69,MH05-S-Green,Hollister Backyard Sweatshirt-S-Green,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",21,$52.00,$60.32,Clothing>Men>Tops>Hoodies & Sweatshirts,http://eimages.valtim.com/acme-images/product/m/h/mh05-green_main.jpg,Size,S,Color,Green,,,,,,
70,MH05-S-Red,Hollister Backyard Sweatshirt-S-Red,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",67,$52.00,$60.84,Clothing>Men>Tops>Hoodies & Sweatshirts,http://eimages.valtim.com/acme-images/product/m/h/mh05-red_main.jpg,Size,S,Color,Red,,,,,,
71,MH05-S-White,Hollister Backyard Sweatshirt-S-White,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",45,$52.00,$62.40,Clothing>Men>Tops>Hoodies & Sweatshirts,"http://eimages.valtim.com/acme-images/product/m/h/mh05-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh05-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh05-white_back.jpg",Size,S,Color,White,,,,,,
72,MH05-M-Green,Hollister Backyard Sweatshirt-M-Green,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",57,$52.00,$61.88,Clothing>Men>Tops>Hoodies & Sweatshirts,http://eimages.valtim.com/acme-images/product/m/h/mh05-green_main.jpg,Size,M,Color,Green,,,,,,
73,MH05-M-Red,Hollister Backyard Sweatshirt-M-Red,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",42,$52.00,$58.76,Clothing>Men>Tops>Hoodies & Sweatshirts,http://eimages.valtim.com/acme-images/product/m/h/mh05-red_main.jpg,Size,M,Color,Red,,,,,,
74,MH05-M-White,Hollister Backyard Sweatshirt-M-White,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",42,$52.00,$61.88,Clothing>Men>Tops>Hoodies & Sweatshirts,"http://eimages.valtim.com/acme-images/product/m/h/mh05-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh05-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh05-white_back.jpg",Size,M,Color,White,,,,,,
75,MH05-L-Green,Hollister Backyard Sweatshirt-L-Green,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",92,$52.00,$60.84,Clothing>Men>Tops>Hoodies & Sweatshirts,http://eimages.valtim.com/acme-images/product/m/h/mh05-green_main.jpg,Size,L,Color,Green,,,,,,
76,MH05-L-Red,Hollister Backyard Sweatshirt-L-Red,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",56,$52.00,$59.28,Clothing>Men>Tops>Hoodies & Sweatshirts,http://eimages.valtim.com/acme-images/product/m/h/mh05-red_main.jpg,Size,L,Color,Red,,,,,,
77,MH05-L-White,Hollister Backyard Sweatshirt-L-White,TRUE,"Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.  Cream crewneck sweatshirt with navy sleeves/trim. Relaxed fit.  Ribbed cuffs and hem.  Machine wash/dry.",24,$52.00,$58.76,Clothing>Men>Tops>Hoodies & Sweatshirts,"http://eimages.valtim.com/acme-images/product/m/h/mh05-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh05-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh05-white_back.jpg",Size,L,Color,White,,,,,,
